timestamp,open,high,low,close,volume,log_return
2024-04-08 06:00:00,69702.0,69818.04,69632.73,69790.29,689.06081,0.0012660200520627147
2024-04-08 07:00:00,69790.29,70850.0,69790.28,70698.63,4052.43625,0.012931306719188143
2024-04-08 08:00:00,70698.64,72111.99,70642.0,71968.0,6618.95587,0.01779538071417799
2024-04-08 09:00:00,71968.0,72650.0,71650.32,72197.25,5364.63217,0.003180380753825247
2024-04-08 10:00:00,72197.26,72374.0,71792.06,72323.98,2864.5742,0.0017537912247610392
2024-04-08 11:00:00,72323.99,72647.86,72218.27,72404.0,2735.3903,0.0011057987288149137
2024-04-08 12:00:00,72404.0,72797.99,72137.48,72180.02,3473.2137,-0.0030982701846371903
2024-04-08 13:00:00,72180.01,72310.01,71691.35,71944.31,2849.00307,-0.003270928789810668
2024-04-08 14:00:00,71944.31,71985.38,71245.17,71726.0,3300.86317,-0.0030390435995023115
2024-04-08 15:00:00,71725.99,71987.0,71598.45,71773.98,1771.16688,0.0006687109195130796
2024-04-08 16:00:00,71773.98,72021.56,71556.53,71740.1,1315.49299,-0.00047214880420621565
2024-04-08 17:00:00,71740.1,71800.0,71300.0,71699.23,1275.99193,-0.0005698576688278068
2024-04-08 18:00:00,71699.23,72104.05,71672.34,71908.61,1082.45857,0.002915998853043515
2024-04-08 19:00:00,71908.6,71973.6,71564.51,71766.0,1535.56493,-0.0019851809144959807
2024-04-08 20:00:00,71766.0,71818.77,71500.37,71711.99,999.79853,-0.0007528681235513682
2024-04-08 21:00:00,71711.98,71900.0,71628.01,71692.01,660.04808,-0.00027865331691295027
2024-04-08 22:00:00,71692.01,71960.0,71599.9,71916.09,641.99085,0.003120717868383812
2024-04-08 23:00:00,71916.08,72000.0,71610.01,71620.0,707.27736,-0.004125658153015501
2024-04-09 00:00:00,71620.0,71758.19,71320.01,71419.99,956.13499,-0.0027965624207959947
2024-04-09 01:00:00,71420.0,71439.8,70833.33,71275.46,1696.79955,-0.0020257134957480175
2024-04-09 02:00:00,71275.45,71618.95,71156.77,71477.44,784.59893,0.0028297867823742886
2024-04-09 03:00:00,71477.44,71641.97,71186.02,71285.0,854.25669,-0.002695948830192726
2024-04-09 04:00:00,71285.0,71339.79,70917.2,71208.01,982.08185,-0.0010806145156447135
2024-04-09 05:00:00,71208.02,71323.66,70957.0,71056.0,803.13804,-0.002137013540533134
2024-04-09 06:00:00,71055.99,71265.47,70560.0,70765.69,1708.51726,-0.004094019828565492
2024-04-09 07:00:00,70765.7,70940.9,70110.0,70383.99,2696.6219,-0.005408456192571965
2024-04-09 08:00:00,70383.98,70600.0,69576.61,70500.01,3161.35314,0.0016470291335755494
2024-04-09 09:00:00,70500.01,70860.65,70256.98,70392.18,1396.11493,-0.001530674213431984
2024-04-09 10:00:00,70392.18,70697.04,70234.99,70566.64,1251.14011,0.002475334130640721
2024-04-09 11:00:00,70566.63,70905.26,70566.63,70794.85,1164.05878,0.0032287463615961933
2024-04-09 12:00:00,70794.84,70977.0,70654.38,70690.0,1369.09848,-0.0014821377581267913
2024-04-09 13:00:00,70690.0,70920.0,69921.62,69928.0,2320.93526,-0.010837978904675864
2024-04-09 14:00:00,69928.0,70429.04,68611.0,69358.32,5575.38122,-0.008180030552531584
2024-04-09 15:00:00,69358.32,69360.0,68535.03,69264.0,2890.83319,-0.0013608200260304712
2024-04-09 16:00:00,69264.0,69320.0,68516.15,68601.24,2409.92797,-0.009614680329401163
2024-04-09 17:00:00,68601.25,68962.43,68210.0,68823.99,2349.39623,0.003241765650661135
2024-04-09 18:00:00,68823.99,69025.89,68769.79,68879.23,844.48608,0.0008023051743180484
2024-04-09 19:00:00,68879.22,69174.0,68656.08,69000.77,1039.09661,0.0017629827600806566
2024-04-09 20:00:00,69000.78,69208.2,68962.31,69171.19,793.03996,0.00246678249939218
2024-04-09 21:00:00,69171.18,69250.0,68935.64,69213.83,662.49907,0.0006162516918296134
2024-04-09 22:00:00,69213.83,69439.6,69144.59,69325.65,648.4150099999999,0.0016142694383191449
2024-04-09 23:00:00,69325.64,69332.0,68888.47,69146.0,935.97717,-0.0025947564110780116
2024-04-10 00:00:00,69146.0,69304.26,69025.97,69138.81,715.56915,-0.00010398828340559295
2024-04-10 01:00:00,69138.81,69269.76,68603.92,69269.75,1275.36787,0.0018920800716863723
2024-04-10 02:00:00,69269.75,69594.15,68466.63,68651.98,1636.05293,-0.00895832921203828
2024-04-10 03:00:00,68651.98,69180.0,68625.61,69150.18,913.59608,0.007230687394266659
2024-04-10 04:00:00,69150.18,69199.99,69005.55,69134.33,664.06061,-0.00022923753454967148
2024-04-10 05:00:00,69134.34,69414.2,69121.35,69255.82,860.44791,0.0017557612475996307
2024-04-10 06:00:00,69255.82,69479.8,69227.62,69369.25,548.02237,0.0016365008914342456
2024-04-10 07:00:00,69369.25,69515.0,69268.47,69336.28,570.97164,-0.0004753956186309421
2024-04-10 08:00:00,69336.27,69336.28,68800.0,69011.92,1650.45776,-0.004689046829849918
2024-04-10 09:00:00,69011.92,69171.75,68902.43,69139.2,642.38466,0.0018426204002151918
2024-04-10 10:00:00,69139.19,69180.0,68629.99,68932.01,1609.82407,-0.0030012072106497586
2024-04-10 11:00:00,68932.01,69132.61,68853.83,69043.0,906.73349,0.0016088424119745073
2024-04-10 12:00:00,69043.0,69204.28,67559.99,67976.0,5516.60171,-0.015574797200558668
2024-04-10 13:00:00,67975.99,68313.1,67518.0,68259.77,3072.05611,0.004165872301969308
2024-04-10 14:00:00,68259.77,68974.58,68009.94,68703.05,3478.03076,0.006473020163932771
2024-04-10 15:00:00,68703.04,68760.71,68264.0,68657.32,1682.31921,-0.0006658398152175081
2024-04-10 16:00:00,68657.31,69536.0,68556.0,69500.0,3187.5887,0.012198998218821406
2024-04-10 17:00:00,69499.99,69910.96,69142.81,69350.11,2312.62275,-0.0021590196539900564
2024-04-10 18:00:00,69350.1,69411.34,69071.0,69314.33,1412.90652,-0.0005160659905898338
2024-04-10 19:00:00,69314.33,70098.89,69219.14,70083.99,2385.51575,0.011042713012744565
2024-04-10 20:00:00,70084.0,70136.0,69740.0,69812.01,1217.11763,-0.0038883219344818024
2024-04-10 21:00:00,69812.01,70036.81,69581.03,70017.0,1101.47126,0.0029320117027644686
2024-04-10 22:00:00,70017.01,71172.08,70017.0,70528.0,3828.1323,0.007271724383200655
2024-04-10 23:00:00,70528.0,70799.99,70488.38,70631.08,818.17253,0.0014604801663837207
2024-04-11 00:00:00,70631.08,70663.21,70285.13,70520.01,1005.36439,-0.0015737749233754336
2024-04-11 01:00:00,70520.0,70760.0,70469.12,70553.28,1032.83936,0.00047166973445944246
2024-04-11 02:00:00,70553.28,71062.0,70500.0,70995.66,1289.73952,0.0062505793445730585
2024-04-11 03:00:00,70995.66,71027.99,70773.58,70851.67,685.78169,-0.002030211629047601
2024-04-11 04:00:00,70851.66,70888.35,70378.11,70604.01,885.62645,-0.0035015950303306
2024-04-11 05:00:00,70604.01,70680.0,70444.0,70583.99,564.78247,-0.0002835935084307762
2024-04-11 06:00:00,70583.99,70848.76,70564.0,70717.82,790.52112,0.0018942438177820202
2024-04-11 07:00:00,70717.81,71305.89,70717.81,70735.99,1536.14398,0.00025690365073841254
2024-04-11 08:00:00,70736.0,71256.27,70617.25,71039.39,1438.7784,0.004280016222190035
2024-04-11 09:00:00,71039.4,71053.61,70596.43,70604.0,1062.48344,-0.006147711817304359
2024-04-11 10:00:00,70604.0,70785.05,70421.56,70459.99,930.42306,-0.002041769129447169
2024-04-11 11:00:00,70460.0,70596.0,69881.31,69983.16,1719.91629,-0.006790389309745751
2024-04-11 12:00:00,69983.16,71100.0,69867.76,70858.83,3246.16925,0.01243494619118052
2024-04-11 13:00:00,70858.82,70988.0,69669.75,70284.0,3997.21616,-0.008145410974374608
2024-04-11 14:00:00,70284.01,70350.01,69584.0,69600.54,2570.16521,-0.009771850964679954
2024-04-11 15:00:00,69600.55,70026.25,69567.21,70000.0,1533.57964,0.005722916118393422
2024-04-11 16:00:00,70000.0,70133.17,69574.88,70011.99,1332.97941,0.00017127104656263834
2024-04-11 17:00:00,70011.99,70446.03,70000.0,70203.99,1215.82138,0.0027386339274858246
2024-04-11 18:00:00,70203.99,70429.32,69951.18,70099.75,897.90056,-0.0014859193230313727
2024-04-11 19:00:00,70099.75,70529.73,70008.0,70459.67,1127.66947,0.005121261693374155
2024-04-11 20:00:00,70459.67,70746.09,70383.8,70499.62,1202.781,0.0005668303390240475
2024-04-11 21:00:00,70499.63,70504.99,70000.0,70115.41,814.56488,-0.00546472103506653
2024-04-11 22:00:00,70115.41,70259.46,70033.52,70151.26,515.91319,0.0005111692005036667
2024-04-11 23:00:00,70151.26,70196.0,69804.87,70006.23,520.09563,-0.0020695298091177564
2024-04-12 00:00:00,70006.22,70336.38,70002.22,70301.63,766.09927,0.004210746802965294
2024-04-12 01:00:00,70301.63,70367.29,70113.6,70280.01,420.86936,-0.00030757928518204306
2024-04-12 02:00:00,70280.01,70775.0,70208.73,70635.93,854.84856,0.005051532947416946
2024-04-12 03:00:00,70635.92,70996.91,70635.92,70977.27,2503.35674,0.004820746385931009
2024-04-12 04:00:00,70977.27,71227.46,70812.56,71115.99,981.71837,0.0019525210987577553
2024-04-12 05:00:00,71116.0,71175.99,70887.72,70956.32,713.78496,-0.0022477295853765866
2024-04-12 06:00:00,70956.32,71012.0,70713.7,70871.05,643.62163,-0.0012024478811697797
2024-04-12 07:00:00,70871.04,70967.92,70566.02,70764.01,1348.37882,-0.0015114904512861737
2024-04-12 08:00:00,70764.0,70893.58,70582.52,70759.99,1004.79268,-5.681015235675913e-05
2024-04-12 09:00:00,70759.99,70863.51,70509.58,70652.0,1217.79727,-0.0015273106755963257
2024-04-12 10:00:00,70652.0,70868.0,70601.23,70786.4,811.43225,0.0019004745592737923
2024-04-12 11:00:00,70786.41,70972.0,70760.01,70904.01,894.03242,0.0016600986193827574
2024-04-12 12:00:00,70904.0,70975.54,70323.96,70534.24,1640.42822,-0.005228724796092328
2024-04-12 13:00:00,70534.23,70534.24,69631.06,69888.0,2931.86107,-0.009204304993375937
2024-04-12 14:00:00,69888.0,70090.55,69236.95,69270.01,3664.55336,-0.00888190428524299
2024-04-12 15:00:00,69270.02,69718.35,69248.33,69347.3,2431.83907,0.0011151566569810954
2024-04-12 16:00:00,69347.3,69580.0,68679.61,68840.54,3977.93424,-0.00733439746496751
2024-04-12 17:00:00,68840.54,68960.0,67444.0,68140.02,6511.3787,-0.010228109843023449
2024-04-12 18:00:00,68140.01,68383.63,65086.86,66492.0,10945.8346,-0.02448306607291939
2024-04-12 19:00:00,66492.0,67335.22,66329.19,66843.98,4771.42177,0.005279607463761356
2024-04-12 20:00:00,66843.98,67440.0,66700.0,67120.0,2773.54975,0.004120815021976489
2024-04-12 21:00:00,67119.99,67128.64,66680.84,66960.01,1632.06929,-0.0023864866348508344
2024-04-12 22:00:00,66960.0,67270.53,66828.01,67053.33,1301.73596,0.001392697399880868
2024-04-12 23:00:00,67053.33,67230.19,66812.0,67116.52,1329.52393,0.0009419404534196846
2024-04-13 00:00:00,67116.52,67142.86,66737.64,66913.27,1313.3712,-0.0030329101582612723
2024-04-13 01:00:00,66913.27,66928.0,65731.27,65886.63,3105.40601,-0.015461765450546575
2024-04-13 02:00:00,65886.64,66593.41,65871.49,66535.99,1855.81733,0.00980746650320518
2024-04-13 03:00:00,66536.0,67168.0,66483.87,67160.55,1472.46102,0.009343017302460808
2024-04-13 04:00:00,67160.55,67929.0,67012.67,67587.62,2173.96631,0.006338808608522817
2024-04-13 05:00:00,67587.63,67907.84,67300.3,67345.48,1872.75397,-0.003589041679491499
2024-04-13 06:00:00,67345.48,67511.0,67258.63,67476.02,841.42651,0.0019364869964147043
2024-04-13 07:00:00,67476.01,67563.66,67120.87,67446.52,988.19621,-0.00043728795010954883
2024-04-13 08:00:00,67446.53,67455.0,67090.83,67176.0,948.41034,-0.0040189466683330085
2024-04-13 09:00:00,67175.99,67475.0,67136.14,67393.85,839.66965,0.00323772658300208
2024-04-13 10:00:00,67393.84,67480.2,67311.77,67428.25,614.53458,0.0005103021054634765
2024-04-13 11:00:00,67428.25,67825.91,67302.93,67360.0,973.5364,-0.0010126996356563532
2024-04-13 12:00:00,67360.01,67679.99,67169.97,67514.69,883.82838,0.0022938338961498456
2024-04-13 13:00:00,67514.7,67774.2,67450.54,67552.03,798.83221,0.0005529119379113977
2024-04-13 14:00:00,67552.02,67720.0,67369.67,67559.56,747.94807,0.00011146342083313506
2024-04-13 15:00:00,67559.57,67926.0,67437.8,67676.0,1023.558,0.0017220327075842586
2024-04-13 16:00:00,67675.99,67752.85,67224.0,67432.37,1247.3985,-0.0036064422072873423
2024-04-13 17:00:00,67432.38,67437.56,66500.0,66730.87,2962.16593,-0.010457505244469964
2024-04-13 18:00:00,66730.86,67243.47,66444.0,67156.27,2158.3178,0.006354627210883196
2024-04-13 19:00:00,67156.27,67241.55,63750.01,64788.01,5809.08901,-0.035901736281966634
2024-04-13 20:00:00,64788.01,64853.9,60660.57,61816.02,20264.97307,-0.046958001201648066
2024-04-13 21:00:00,61816.01,62959.48,61693.0,62928.01,6673.69922,0.01782882042915203
2024-04-13 22:00:00,62928.0,64615.38,62118.56,64293.46,6041.25271,0.021466540738524456
2024-04-13 23:00:00,64293.47,65608.09,63651.15,63924.51,5784.60776,-0.005755059424560157
2024-04-14 00:00:00,63924.52,64303.87,62888.0,63672.18,4986.76877,-0.003955123427310322
2024-04-14 01:00:00,63672.19,64085.7,63248.7,63743.11,2711.46781,0.0011133672784010965
2024-04-14 02:00:00,63743.1,63953.75,63016.23,63084.18,2450.4911,-0.01039107480662203
2024-04-14 03:00:00,63084.18,63576.36,62134.0,63437.55,4287.154790000001,0.005585932453489303
2024-04-14 04:00:00,63437.55,64176.46,63394.0,63956.99,2850.24367,0.008154868782315602
2024-04-14 05:00:00,63957.0,64466.0,63921.0,64383.99,2309.98164,0.00665417352366441
2024-04-14 06:00:00,64384.0,64872.96,64107.09,64649.96,2456.01877,0.004122486782395369
2024-04-14 07:00:00,64649.97,64837.07,64243.65,64464.3,2051.12833,-0.002875904303110088
2024-04-14 08:00:00,64464.3,64887.99,64372.04,64530.67,1836.48316,0.0010290324631517082
2024-04-14 09:00:00,64530.67,64721.65,63908.31,64134.19,2179.75735,-0.006163007598910467
2024-04-14 10:00:00,64134.18,64659.8,64134.18,64457.23,1408.27273,0.005024296015334304
2024-04-14 11:00:00,64457.23,64591.44,63855.45,64166.05,1918.4099,-0.004527648454037835
2024-04-14 12:00:00,64166.05,64848.49,64069.79,64525.25,1927.78743,0.0055823654404939
2024-04-14 13:00:00,64525.25,64845.37,64346.0,64373.42,1690.70103,-0.00235580507105401
2024-04-14 14:00:00,64373.43,64400.0,63437.55,63918.01,5366.69865,-0.007099646685823033
2024-04-14 15:00:00,63918.02,64475.37,63900.0,64180.97,1593.4649,0.004105581002542763
2024-04-14 16:00:00,64180.98,64747.25,64126.03,64412.37,1458.37622,0.0035989461004068755
2024-04-14 17:00:00,64412.38,64580.01,62573.66,63868.58,5806.56587,-0.008478160744247362
2024-04-14 18:00:00,63868.57,64695.4,63757.0,64397.67,2000.5041,0.008249917665310117
2024-04-14 19:00:00,64397.67,64474.23,63940.3,64168.62,1173.81682,-0.003563146176731862
2024-04-14 20:00:00,64168.62,64350.0,63699.2,63842.36,1314.47247,-0.00509738627801441
2024-04-14 21:00:00,63842.35,63848.49,63326.42,63682.15,1243.3483,-0.002512616347822387
2024-04-14 22:00:00,63682.15,65463.56,63641.79,65330.3,4193.38241,0.025551637384140357
2024-04-14 23:00:00,65330.29,65840.0,65057.01,65661.84,2383.88196,0.005061993917224286
2024-04-15 00:00:00,65661.85,65867.45,65283.11,65485.23,2438.29742,-0.0026933138004505987
2024-04-15 01:00:00,65485.22,65706.53,65042.98,65275.62,1498.85105,-0.003206008213306541
2024-04-15 02:00:00,65275.63,65361.47,64937.01,65129.74,1415.78066,-0.0022373322822327097
2024-04-15 03:00:00,65129.73,65323.77,65030.88,65138.19,868.20744,0.00012973262124990872
2024-04-15 04:00:00,65138.2,65170.22,64683.01,64906.14,1243.69851,-0.0035687868327205193
2024-04-15 05:00:00,64906.13,65512.2,64903.6,65466.74,1223.27993,0.008600001091657747
2024-04-15 06:00:00,65466.73,66558.78,65355.45,66463.63,3993.62884,0.015112653340197943
2024-04-15 07:00:00,66463.63,66582.84,66151.41,66263.84,2429.09898,-0.0030105320457993246
2024-04-15 08:00:00,66263.84,66457.88,66064.48,66287.21,1624.73611,0.00035261886257649473
2024-04-15 09:00:00,66287.22,66867.07,66119.12,66578.39,2117.72983,0.004383082847100096
2024-04-15 10:00:00,66578.39,66646.18,66378.03,66465.56,1177.63858,-0.0016961316474698401
2024-04-15 11:00:00,66465.57,66720.64,65807.25,65860.12,1675.54342,-0.009150819777842635
2024-04-15 12:00:00,65860.12,66243.12,65797.73,66028.17,1298.08339,0.002548370153949501
2024-04-15 13:00:00,66028.17,66399.0,65684.65,65865.77,1931.80935,-0.0024625859546023583
2024-04-15 14:00:00,65865.78,65977.0,64183.99,64235.24,4647.76108,-0.025066913435234397
2024-04-15 15:00:00,64235.25,64792.88,63810.0,64568.81,4020.12521,0.005179507099836735
2024-04-15 16:00:00,64568.8,64868.28,63892.88,64148.61,2858.50528,-0.006529053996087305
2024-04-15 17:00:00,64148.61,64745.2,63310.99,63908.48,3464.22244,-0.003750362927296714
2024-04-15 18:00:00,63908.48,64060.34,63111.0,63170.87,2962.24244,-0.01160878275782108
2024-04-15 19:00:00,63170.86,63632.5,62274.4,63301.11,3914.2931,0.0020595873653397544
2024-04-15 20:00:00,63301.11,63633.02,62942.82,63112.96,1584.37768,-0.0029767278109413225
2024-04-15 21:00:00,63112.96,63474.55,62632.0,63262.94,1529.66816,0.002373554932746689
2024-04-15 22:00:00,63262.94,63527.31,62700.0,63459.98,1505.5696,0.0031097793326309597
2024-04-15 23:00:00,63459.98,63558.0,63179.21,63419.99,966.38219,-0.0006303595646213434
2024-04-16 00:00:00,63419.99,63719.98,62933.33,63254.74,1479.35259,-0.00260904592004603
2024-04-16 01:00:00,63254.74,63899.69,63089.0,63147.5,1456.15878,-0.0016968057801823968
2024-04-16 02:00:00,63147.5,63500.0,62750.0,63401.55,1641.76074,0.00401504936286597
2024-04-16 03:00:00,63401.56,63554.99,62799.32,62956.0,2202.78617,-0.007052239404506351
2024-04-16 04:00:00,62956.0,63029.13,61680.0,62487.0,5234.71526,-0.007477534581998832
2024-04-16 05:00:00,62487.0,62888.0,62366.44,62700.41,2051.35297,0.003409451585099748
2024-04-16 06:00:00,62700.41,63254.88,62636.73,63195.12,1437.52969,0.007859096289236499
2024-04-16 07:00:00,63195.13,63800.0,63104.4,63516.19,2170.11387,0.005067751049937207
2024-04-16 08:00:00,63516.18,63660.0,63077.02,63288.48,1439.41716,-0.003591511965110228
2024-04-16 09:00:00,63288.48,63578.34,63198.67,63242.19,1075.71914,-0.000731680343827059
2024-04-16 10:00:00,63242.18,63340.66,61600.0,62559.23,4936.56633,-0.010857853745525914
2024-04-16 11:00:00,62559.22,63269.95,62366.44,63094.77,2109.01644,0.008524093824288814
2024-04-16 12:00:00,63094.76,63422.97,62811.87,63047.89,1660.66437,-0.0007432854540776227
2024-04-16 13:00:00,63047.88,63342.52,62136.28,62692.41,3781.34816,-0.005654208667542494
2024-04-16 14:00:00,62692.41,63100.0,62020.01,62092.13,3037.24232,-0.009621137850368673
2024-04-16 15:00:00,62092.12,62415.0,61735.42,61762.2,2896.47019,-0.005327722985727532
2024-04-16 16:00:00,61762.19,62730.9,61694.02,62730.9,3015.83364,0.015562622364288492
2024-04-16 17:00:00,62730.89,63280.75,62282.01,62490.36,3249.92371,-0.0038418443618835757
2024-04-16 18:00:00,62490.37,63041.85,62427.24,63003.92,2239.268,0.008184641831888948
2024-04-16 19:00:00,63003.93,63094.8,62648.26,62721.43,1434.35244,-0.0044937711508925265
2024-04-16 20:00:00,62721.43,63050.0,62555.0,63019.72,837.75286,0.004744517758160544
2024-04-16 21:00:00,63019.73,64365.0,62973.83,64007.12,2427.3989,0.015546633886548741
2024-04-16 22:00:00,64007.11,64080.0,63613.71,63782.57,973.60883,-0.003514371638501569
2024-04-16 23:00:00,63782.56,63876.64,63623.32,63793.39,646.94075,0.000169624434351833
2024-04-17 00:00:00,63793.4,64239.67,63581.16,64022.59,1510.48144,0.0035864098631572285
2024-04-17 01:00:00,64022.6,64048.79,63615.0,64017.64,878.04151,-7.731944877730873e-05
2024-04-17 02:00:00,64017.64,64295.0,63694.28,63840.08,1415.68284,-0.0027774641084794653
2024-04-17 03:00:00,63840.09,64067.41,63733.92,63842.02,603.89544,3.0387971378137932e-05
2024-04-17 04:00:00,63842.03,64247.55,63672.26,64101.11,926.51971,0.004050086224381628
2024-04-17 05:00:00,64101.11,64499.0,63827.72,63928.01,1262.9067,-0.002704073971231153
2024-04-17 06:00:00,63928.01,64000.0,63735.2,63880.92,1050.0347,-0.0007368812512678647
2024-04-17 07:00:00,63880.92,63935.56,63181.81,63297.84,1531.38708,-0.009169519901689639
2024-04-17 08:00:00,63297.85,63587.88,63150.1,63325.75,1064.70584,0.0004408341360720384
2024-04-17 09:00:00,63325.76,63539.99,63227.82,63320.16,849.872,-8.827762386686149e-05
2024-04-17 10:00:00,63320.16,63338.72,62752.31,62898.04,1568.92655,-0.006688759208819361
2024-04-17 11:00:00,62898.05,63163.11,62541.13,62595.04,1045.35291,-0.004828960908459202
2024-04-17 12:00:00,62595.04,62836.12,62061.44,62317.75,1955.59972,-0.004439744808830195
2024-04-17 13:00:00,62317.76,62974.88,62128.99,62635.88,2169.72142,0.005091979918942224
2024-04-17 14:00:00,62635.88,62657.55,60741.0,61279.66,7363.21411,-0.02189029973613783
2024-04-17 15:00:00,61279.65,61538.35,59888.0,60304.95,8213.02743,-0.01603378719785637
2024-04-17 16:00:00,60304.95,61100.0,59678.16,60194.95,5775.48183,-0.0018257281633445048
2024-04-17 17:00:00,60194.96,61365.98,60119.11,61275.37,2521.30182,0.017789505994767647
2024-04-17 18:00:00,61275.36,61956.42,61159.42,61445.57,2900.78693,0.002773774534713698
2024-04-17 19:00:00,61445.57,61473.94,60727.38,61022.35,1892.75293,-0.006911551772104872
2024-04-17 20:00:00,61022.36,61457.58,60777.0,60846.79,1207.41039,-0.0028811251386837294
2024-04-17 21:00:00,60846.79,61660.05,60846.78,61300.92,1247.74132,0.007435785614587353
2024-04-17 22:00:00,61300.93,61719.29,61160.34,61689.94,890.0054,0.006326019629962683
2024-04-17 23:00:00,61689.95,61763.07,61194.93,61277.37,765.69507,-0.00671026385934052
2024-04-18 00:00:00,61277.38,61525.91,60939.92,61514.69,1644.39366,0.003865401321381494
2024-04-18 01:00:00,61514.68,61666.0,61382.92,61639.26,1116.89931,0.0020229971102629666
2024-04-18 02:00:00,61639.26,61920.0,61457.73,61666.43,803.74729,0.00044069337659473215
2024-04-18 03:00:00,61666.42,62229.9,61666.42,61988.0,1547.01736,0.005201119360075791
2024-04-18 04:00:00,61987.99,62075.46,61556.47,61640.06,1131.09467,-0.00562883407974729
2024-04-18 05:00:00,61640.06,61814.61,60992.0,61072.02,1529.98166,-0.009258160360205115
2024-04-18 06:00:00,61072.02,61320.0,60803.35,61147.83,1647.34058,0.00124055150979872
2024-04-18 07:00:00,61147.82,61362.32,60941.17,61178.08,1081.19943,0.0004945804305337652
2024-04-18 08:00:00,61178.08,61550.0,60864.0,61335.99,1705.42064,0.0025778277947216205
2024-04-18 09:00:00,61335.99,61710.14,61320.34,61636.5,1177.79368,0.004887444308767941
2024-04-18 10:00:00,61636.51,61925.63,61500.0,61821.75,1372.4095,0.0030010167652898267
2024-04-18 11:00:00,61821.76,63072.27,61821.75,62597.92,4598.41039,0.012476806422720414
2024-04-18 12:00:00,62597.92,62730.18,61580.71,62232.96,2164.68216,-0.005847287784157634
2024-04-18 13:00:00,62232.96,62833.34,61896.9,62810.0,2627.1574,0.009229533533478558
2024-04-18 14:00:00,62810.01,63970.81,62564.91,63816.57,5379.92656,0.015898578031946213
2024-04-18 15:00:00,63816.56,64117.09,63427.47,63498.7,3007.48045,-0.00499344125009788
2024-04-18 16:00:00,63498.69,63866.19,63282.48,63536.72,1849.59978,0.0005985732346960689
2024-04-18 17:00:00,63536.71,63624.38,62628.6,62782.75,1861.52928,-0.011937652269223971
2024-04-18 18:00:00,62782.74,63219.0,62310.03,63104.68,1933.35652,0.005114580570570202
2024-04-18 19:00:00,63104.67,63576.0,63095.5,63477.04,1739.03734,0.005883330927385856
2024-04-18 20:00:00,63477.04,63637.5,63272.0,63490.98,1263.8023,0.0002195828533203083
2024-04-18 21:00:00,63490.99,63825.74,63313.02,63473.28,908.15089,-0.00027881862367682266
2024-04-18 22:00:00,63473.27,63651.66,63162.77,63499.73,935.70951,0.00041662397989286707
2024-04-18 23:00:00,63499.73,63665.5,63376.0,63470.08,575.46882,-0.0004670401655157922
2024-04-19 00:00:00,63470.09,63470.09,62654.56,62711.08,1323.61979,-0.012030467215325382
2024-04-19 01:00:00,62711.08,62776.0,60618.97,61022.0,6396.68503,-0.027303691649892714
2024-04-19 02:00:00,61021.99,61390.0,59600.01,61359.58,7291.88881,0.005516857295140877
2024-04-19 03:00:00,61359.57,62108.34,61140.0,61785.14,3912.2727,0.006911570290226546
2024-04-19 04:00:00,61785.14,62800.07,61766.79,62439.49,3215.61184,0.010535045297010862
2024-04-19 05:00:00,62439.49,62589.12,61739.68,62073.38,2031.0964,-0.005880694181807912
2024-04-19 06:00:00,62073.39,64953.85,61809.93,64624.37,6553.23322,0.04027435064081398
2024-04-19 07:00:00,64624.37,65179.0,64184.61,64547.18,4500.56274,-0.0011951549577001348
2024-04-19 08:00:00,64547.18,65099.0,64098.13,64639.02,3896.99706,0.0014218239327705735
2024-04-19 09:00:00,64639.02,64943.87,64490.0,64775.93,1792.41027,0.002115830529252697
2024-04-19 10:00:00,64775.94,65213.31,64420.0,64777.7,2164.72461,2.7324591369776232e-05
2024-04-19 11:00:00,64777.7,65450.0,64691.28,64870.74,2906.41843,0.0014352662626991074
2024-04-19 12:00:00,64870.73,65440.57,64770.0,64965.19,2461.03516,0.0014549133920136966
2024-04-19 13:00:00,64965.19,65069.07,64436.51,64903.71,3432.55455,-0.000946801036933737
2024-04-19 14:00:00,64903.71,64965.78,63820.57,64452.12,2961.86356,-0.00698216438495578
2024-04-19 15:00:00,64452.12,64707.7,64333.33,64437.17,1840.23452,-0.0002319820377170439
2024-04-19 16:00:00,64437.18,64533.29,63506.57,64005.76,2949.63625,-0.006717561212637066
2024-04-19 17:00:00,64005.76,64808.54,63929.18,64627.8,1885.21816,0.009671579465975971
2024-04-19 18:00:00,64627.8,64660.86,64084.86,64202.63,1325.32954,-0.00660048318696098
2024-04-19 19:00:00,64202.63,64393.96,64085.44,64325.25,1178.192,0.0019080690851225857
2024-04-19 20:00:00,64325.26,64334.84,63677.36,64044.11,1255.08936,-0.004380179966548233
2024-04-19 21:00:00,64044.12,64444.91,64044.11,64398.32,730.29656,0.005515481106011253
2024-04-19 22:00:00,64398.31,64494.03,64000.01,64012.5,944.01445,-0.006009169024846944
2024-04-19 23:00:00,64012.49,64124.0,62953.9,63818.01,2825.3177,-0.0030429378725446983
2024-04-20 00:00:00,63818.01,64263.41,63418.0,63444.51,2107.4428,-0.005869773321910832
2024-04-20 01:00:00,63444.51,63777.03,63090.07,63656.0,1283.85296,0.003327920481020401
2024-04-20 02:00:00,63656.0,64092.29,63530.0,63834.02,882.54344,0.0027926909996557883
2024-04-20 03:00:00,63834.01,64040.67,63766.0,63956.0,634.11376,0.0019090698482843883
2024-04-20 04:00:00,63956.01,64268.58,63815.53,64133.07,750.66766,0.0027647966027867198
